日期,成交股數,成交金額,成交筆數,發行量加權股價指數,漲跌點數
102/04/25,3471159101,75739496752,725372,8021.75,-1.96
102/04/26,3865873032,92307719037,823240,8022.06,0.31
102/04/29,3361986488,77047819498,661535,8029.74,7.68
102/04/30,4083562772,100394790725,799286,8093.66,63.92
102/05/02,3886984471,88379683638,762269,8128.51,34.85
102/05/03,3898459418,87698672092,728321,8135.03,6.52
102/05/06,3714535181,78296766044,711633,8169.05,34.02
102/05/07,3572342962,78857066155,694357,8163.06,-5.99
102/05/08,4292800880,95827899379,859193,8267.09,104.03
102/05/09,4207494379,90075005066,818643,8285.89,18.8
102/05/10,3869318137,82041387167,763581,8280.26,-5.63
102/05/13,3418289059,67877394465,649493,8248.32,-31.94
102/05/14,3526590029,71966232731,701384,8251.82,3.5
102/05/15,4088508459,90998932935,804144,8318.59,66.77
102/05/16,5599922007,122540491055,1064484,8390.05,71.46
102/05/17,4376172344,91499887930,854451,8368.19,-21.86
102/05/20,3666858735,71953355400,712191,8377.05,8.86
102/05/21,4489778694,85244260016,845203,8383.05,6.0
102/05/22,4750725313,89032267915,900349,8398.84,15.79
102/05/23,5514716549,105582876341,1060506,8237.83,-161.01
102/05/24,4139883642,84085047821,805888,8209.78,-28.05
102/05/27,3316386166,59523962312,638637,8280.1,70.32
102/05/28,3512028893,66502476993,676819,8263.05,-17.05
102/05/29,4154548907,81011520649,813304,8337.9,74.85
102/05/30,4129262224,83729685434,802530,8243.29,-94.61
102/05/31,5184520730,113673683973,916037,8254.8,11.51
102/06/03,3626255851,75747539249,764319,8201.02,-53.78
102/06/04,3625821845,73383176863,756350,8191.22,-9.8
102/06/05,3840086368,77898968773,765353,8181.91,-9.31
102/06/06,3916207032,78244893429,800933,8096.14,-85.77
102/06/07,4194889914,87549357955,860379,8095.2,-0.94
102/06/10,3216702622,65140535885,605050,8160.55,65.35
102/06/11,3208860813,69050648595,646533,8116.15,-44.4
102/06/13,3963143317,89970850626,806165,7951.66,-164.49
102/06/14,3627956534,76834694104,721103,7937.74,-13.92
102/06/17,2784515474,56991723530,569764,7992.89,55.15
102/06/18,3118072627,62561607509,617045,8011.02,18.13
102/06/19,3225517435,66364752234,675614,8007.39,-3.63
102/06/20,3788215686,80654424734,773494,7898.91,-108.48
102/06/21,5261553229,120542286018,923134,7793.31,-105.6
102/06/24,4014341904,83522806038,778543,7758.03,-35.28
102/06/25,4644435318,93948051864,835201,7663.23,-94.8
102/06/26,4465873963,93845317176,783754,7784.8,121.57
102/06/27,4330119001,90143808747,774773,7883.9,99.1
102/06/28,4061176064,94122902484,733413,8062.21,178.31
102/07/01,3796010435,79780481723,699088,8036.0,-26.21
102/07/02,3567903105,74194873456,689890,8015.86,-20.14
102/07/03,3963116182,86428455623,734567,7911.42,-104.44
102/07/04,3447442194,72081554389,629914,7893.72,-17.7
102/07/05,3656516527,78915013888,668602,8001.82,108.1
102/07/08,3350595761,75025046604,619422,7886.34,-115.48
102/07/09,3302962375,74103753815,648081,7971.18,84.84
102/07/10,4075988587,87105439120,775270,8011.69,40.51
102/07/11,4830116676,110624839973,911665,8179.54,167.85
102/07/12,3936625900,87764878430,742602,8220.49,40.95
102/07/15,3758136649,84314004745,766882,8254.68,34.19
102/07/16,4025922694,90595740388,809653,8260.11,5.43
102/07/17,4398466575,96086930749,861830,8258.95,-1.16
102/07/18,4514844661,95718437354,859460,8194.88,-64.07
102/07/19,4504053517,102431832699,823590,8062.03,-132.85
102/07/22,3453847966,77870255109,682703,8105.45,43.42
102/07/23,4615604550,102715745011,868698,8214.65,109.2
102/07/24,4056224917,87443714768,767505,8196.19,-18.46
102/07/25,3861445706,84235784997,743656,8163.58,-32.61
102/07/26,3408937577,71972125767,682471,8149.4,-14.18
102/07/29,3142985955,66826741883,602763,8084.5,-64.9
102/07/30,3390053940,71704241298,661738,8163.55,79.05
102/07/31,3845143614,82336690555,740450,8107.94,-55.61
102/08/01,3671676075,76161570924,695973,8056.22,-51.72
102/08/02,4011109307,86769154362,801330,8099.88,43.66
102/08/05,3550412284,73141279838,718196,8138.63,38.75
102/08/06,3902801384,83609388991,777617,8038.91,-99.72
102/08/07,3722394097,78351340639,753400,7921.29,-117.62
102/08/08,3712670886,83001496267,721356,7907.67,-13.62
102/08/09,3650073209,78384119485,764636,7856.14,-51.53
102/08/12,3254217828,64620907502,627297,7903.38,47.24
102/08/13,3721182172,81740641051,721455,7986.27,82.89
102/08/14,3686770195,79879281340,735456,7951.33,-34.94
102/08/15,3866014984,80629668753,773188,7887.26,-64.07
102/08/16,3659370758,77112980126,724227,7925.0,37.74
102/08/19,3301823968,73941799730,681494,7900.21,-24.79
102/08/20,3866700252,85085314435,805624,7832.65,-67.56
102/08/22,4088917470,92108625460,865402,7814.38,-18.27
102/08/23,3499474025,73746000438,726929,7873.31,58.93
102/08/26,2920586170,59794055920,605266,7894.97,21.66
102/08/27,3444528083,71361648050,698036,7820.84,-74.13
102/08/28,3145138363,63494267583,640885,7824.54,3.7
102/08/29,3432274342,75984981572,675410,7917.66,93.12
102/08/30,3639396801,82209303618,740175,8021.89,104.23
102/09/02,3322699876,72400603825,707472,8038.86,16.97
102/09/03,3824029457,81807893899,797511,8088.37,49.51
102/09/04,3644065238,76442607277,772013,8083.44,-4.93
102/09/05,4395684610,94866523741,897449,8169.1,85.66
102/09/06,4225539734,93420944340,882999,8164.2,-4.9
102/09/09,3857629884,85708406571,809933,8192.11,27.91
102/09/10,4138024555,89437526033,857307,8208.77,16.66
102/09/11,3956542269,89869861533,786780,8208.99,0.22
102/09/12,3930057173,87568982785,868735,8225.36,16.37
102/09/13,3088068843,65637248449,646261,8168.2,-57.16
102/09/14,2114813237,39293943667,422585,8142.48,-25.72
102/09/16,3360912354,76992377331,726554,8255.34,112.86
102/09/17,2976525632,67121402229,624932,8249.78,-5.56
102/09/18,3061671134,74568580527,686567,8209.18,-40.6
102/09/23,3613531543,87277834398,815367,8292.83,83.65
102/09/24,3810926656,81676997799,788219,8299.12,6.29
102/09/25,3710404094,77065930215,772722,8283.9,-15.22
102/09/26,3542500680,72418884196,737820,8184.68,-99.22
102/09/27,3705523719,78539594336,742706,8230.68,46.0
102/09/30,3313682792,72254887599,639190,8173.87,-56.81
102/11/01,3927695863,78520398617,783904,8388.18,-61.88
102/11/04,3787812653,83772528437,812796,8354.14,-34.04
102/11/05,4093941401,92227849084,889585,8262.2,-91.94
102/11/06,3999927201,78372858481,826734,8281.97,19.77
102/11/07,3965980572,80016767139,817812,8283.71,1.74
102/11/08,3490545609,73977976731,728042,8229.59,-54.12
102/11/11,3309894102,62595312171,663413,8182.56,-47.03
102/11/12,3832069897,78033618921,818081,8195.26,12.7
102/11/13,3371473976,67265324974,678961,8104.26,-91.0
102/11/14,3767853276,74613845753,775744,8134.91,30.65
102/11/15,3512310491,69839420601,712183,8177.12,42.21
102/11/18,3309812935,66215931988,673578,8191.46,14.34
102/11/19,3815307473,77011310000,712285,8260.21,68.75
102/11/20,3698829633,79123739097,742390,8204.46,-55.75
102/11/21,3509118140,74883962950,720332,8099.45,-105.01
102/11/22,3060399834,65869746948,632863,8116.78,17.33
102/11/25,3399008367,66496236187,658165,8187.51,70.73
102/11/26,4424080862,90334378659,788749,8248.02,60.51
102/11/27,3840156888,74571918678,752773,8295.88,47.86
102/11/28,4286908194,86195877432,852721,8362.43,66.55
102/11/29,3969251094,85797706436,791285,8406.83,44.4
102/12/02,3307304400,68287786474,680573,8414.61,7.78
102/12/03,3525402841,71979259003,727361,8392.55,-22.06
102/12/04,3964590400,80867607790,797371,8418.0,25.45
102/12/05,3712162213,78084499250,742767,8375.54,-42.46
102/12/06,3555190662,79097741237,728299,8367.72,-7.82
102/12/09,3749626349,83467323704,817907,8444.62,76.9
102/12/10,3455185084,72805188784,721425,8443.39,-1.23
102/12/11,4053926011,84039082929,827629,8433.77,-9.62
102/12/12,3298692104,67254232480,655426,8361.33,-72.44
102/12/13,3451078456,72204840392,732259,8376.94,15.61
102/12/16,3271464953,66854119497,686429,8313.87,-63.07
102/12/17,3383279019,70057164744,704154,8352.93,39.06
102/12/18,3413692890,75776429016,725616,8349.04,-3.89
102/12/19,3838717965,80104452814,791877,8407.4,58.36
102/12/20,3728157860,83404770782,765291,8408.53,1.13
102/12/23,3881611236,78397464380,768292,8456.46,47.93
102/12/24,3216165182,61917859863,675976,8450.49,-5.97
102/12/25,3199800918,58415478076,652197,8467.76,17.27
102/12/26,3035044287,55751216905,633031,8485.89,18.13
102/12/27,3586324985,75997115871,772327,8535.04,49.15
102/12/30,4059025368,88502705942,877676,8623.43,88.39
102/12/31,4178303891,85032591576,840362,8611.51,-11.92
103/01/02,4462792827,92115396580,910452,8612.54,1.03
103/01/03,4406184851,93481463412,936152,8546.54,-66.0
103/01/06,4556810541,96095770858,960723,8500.01,-46.53
103/01/07,4489316946,97181535416,951094,8512.3,12.29
103/01/08,5447851596,117221976646,1117566,8556.01,43.71
103/01/09,6277065462,135377950446,1273329,8514.68,-41.33
103/01/10,4771243707,100738211071,962702,8529.35,14.67
103/01/13,4633450841,94243737875,938292,8566.2,36.85
103/01/14,4247023670,83923064984,848873,8548.14,-18.06
103/01/15,5319587288,117234122223,1018135,8602.55,54.41
103/01/16,5077337947,109194181184,1016690,8612.11,9.56
103/01/17,4520607851,106897672756,868037,8596.0,-16.11
103/01/20,4366334148,97398333476,899847,8621.56,25.56
103/01/21,4815020744,106892617876,947496,8599.9,-21.66
103/01/22,4236741166,92716105980,860681,8625.3,25.4
103/01/23,4026745869,88670076002,838436,8595.1,-30.2
103/01/24,3568470362,83743644473,763040,8598.31,3.21
103/01/27,4003706710,100416758751,921393,8462.57,-135.74
103/02/05,4841976045,135802903004,1190962,8264.48,-198.09
103/02/06,4387575958,104384468971,998868,8311.01,46.53
103/02/07,4348437885,97634192637,970808,8387.35,76.34
103/02/10,3970822789,79905995830,826541,8391.95,4.6
103/02/11,3914312163,80594553835,782841,8430.56,38.61
103/02/12,4674053480,97458753568,916499,8510.87,80.31
103/02/13,4053166036,76687622990,773334,8467.7,-43.17
103/02/14,4320602347,90874517389,898979,8513.68,45.98
103/02/17,3686837384,73226256238,740705,8519.55,5.87
103/02/18,3733814444,73462690081,752994,8556.23,36.68
103/02/19,4186950071,86599783740,879961,8577.01,20.78
103/02/20,4589537803,95992736750,944186,8524.62,-52.39
103/02/21,4700308126,94874122007,926531,8601.86,77.24
103/02/24,4508539839,86206509231,862102,8560.61,-41.25
103/02/25,4437477089,92062775599,878449,8575.62,15.01
103/02/26,4960946789,104799555509,980319,8600.86,25.24
103/02/27,4544427456,103620620227,912773,8639.58,38.72
103/03/03,4380579514,101581908317,939333,8601.98,-37.6
103/03/04,4208364875,92214779758,905315,8554.54,-47.44
103/03/05,4487916315,104272509653,948230,8632.93,78.39
103/03/06,5162262113,119654202018,1056581,8713.79,80.86
103/03/07,5627630997,131025384827,1157993,8713.96,0.17
103/03/10,3996416805,87395084929,819842,8665.24,-48.72
103/03/11,4193335663,88207897999,860336,8702.33,37.09
103/03/12,4289833498,84701103111,849293,8684.73,-17.6
103/03/13,4981956101,114111360452,1000024,8747.79,63.06
103/03/14,4167290223,91959511599,869857,8687.63,-60.16
103/03/17,4133190944,86311554973,837318,8700.1,12.47
103/03/18,4636802848,99658154125,927074,8731.94,31.84
103/03/19,4727772482,101056518739,923395,8689.46,-42.48
103/03/20,4478617817,94359399132,907336,8597.33,-92.13
103/03/21,4411770194,95595390979,819136,8577.17,-20.16
103/03/24,3914766709,79833700899,776062,8605.38,28.21
103/03/25,4103750597,83783594727,796095,8689.3,83.92
103/03/26,4653433331,93659737363,889489,8737.27,47.97
103/03/27,4746817429,99920732415,911289,8779.57,42.3
103/03/28,4582915112,100607158149,915068,8774.64,-4.93
103/03/31,4079089584,87954816282,783043,8849.28,74.64
103/04/01,4607052896,91279429455,848323,8873.15,23.87
103/04/02,5131398638,106911147260,949076,8905.45,32.3
103/04/03,4817592891,98852883993,932825,8888.54,-16.91
103/04/07,4514514537,95413006047,870392,8876.44,-12.1
103/04/08,4502406930,95275152286,825246,8888.25,11.81
103/04/09,4660927421,92807229272,888681,8930.57,42.32
103/04/10,5357312931,108677744817,1009687,8948.1,17.53
103/04/11,4617852385,97132645256,920681,8908.05,-40.05
103/04/14,3831079928,78707819292,757411,8857.42,-50.63
103/04/15,4431826264,90435230601,806348,8916.71,59.29
103/04/16,4638032795,94898346561,896077,8923.82,7.11
103/04/17,4916167851,95942781146,889410,8944.16,20.34
103/04/18,4031283534,71049575577,707969,8966.66,22.5
103/04/21,3872742985,67124929665,679797,8951.19,-15.47
103/04/22,4766759708,88192880404,822023,8974.71,23.52
103/04/23,5405089540,105718330476,976908,8956.92,-17.79
103/04/24,4951922338,96147310488,906677,8945.45,-11.47
103/04/25,6357271423,134880899793,1197642,8774.12,-171.33
103/04/28,4910988041,98430516020,886946,8809.71,35.59
103/04/29,4719245735,93090656083,807332,8872.11,62.4
103/04/30,4980417785,110640381511,880114,8791.44,-80.67
103/05/02,4442476718,98469814057,811529,8867.32,75.88
103/05/05,4668596837,94144749579,782040,8870.43,3.11
103/05/06,5198268910,101398097519,879528,8912.39,41.96
103/05/07,5025079398,100537783844,888972,8893.22,-19.17
103/05/08,5038369634,101235342027,920449,8930.9,37.68
103/05/09,4821345136,94876652420,892943,8889.69,-41.21
103/05/12,4317054663,84877312563,763253,8808.61,-81.08
103/05/13,4548206919,88966512813,842529,8817.94,9.33
103/05/14,4486473462,87378826886,816569,8875.16,57.22
103/05/15,3966012173,72472356001,698319,8880.65,5.49
103/05/16,3984610339,76841942573,711510,8888.45,7.8
103/05/19,4044843857,74978030566,658159,8899.9,11.45
103/05/20,4099695323,79504061452,683633,8887.79,-12.11
103/05/21,3775280471,68577420501,667458,8862.42,-25.37
103/05/22,4527962179,87463757827,803383,8969.63,107.21
103/05/23,4838914556,97444631624,849015,9008.22,38.59
103/05/26,4600514746,87209681363,818174,9036.12,27.9
103/05/27,4438750946,83471397665,775211,9055.29,19.17
103/05/28,5194553851,102859394897,917288,9121.71,66.42
103/05/29,5105447828,103715112102,879995,9109.0,-12.71
103/05/30,5857533783,136800476860,949139,9075.91,-33.09
103/06/03,4762101548,102969628088,875480,9123.46,47.55
103/06/04,5287757880,99550246888,905897,9119.96,-3.5
103/06/05,5628569067,112567829201,988587,9140.72,20.76
103/06/06,5619838960,113339023533,998171,9134.46,-6.26
103/06/09,5151728625,101852758881,886585,9162.74,28.28
103/06/10,5209580350,104150195965,930562,9222.37,59.63
103/06/11,5112244961,101778562628,925090,9229.8,7.43
103/06/12,5322398114,100950249225,956939,9204.65,-25.15
103/06/13,4643188076,92140265795,861567,9196.39,-8.26
103/06/16,4792106525,97539019979,845461,9202.93,6.54
103/06/17,5062240697,102127205757,916751,9240.6,37.67
103/06/18,6007971726,130607568864,1181697,9279.93,39.33
103/06/19,4841052113,97848728710,821726,9316.81,36.88
103/06/20,4586760315,97693846277,782797,9273.79,-43.02
103/06/23,5358398855,113055437192,992913,9228.35,-45.44
103/06/24,4462633728,91152495496,776442,9246.2,17.85
103/06/25,4528501538,87313050534,773201,9242.16,-4.04
103/06/26,5452723565,98471286932,900166,9320.94,78.78
103/06/27,4717360894,95148292567,789903,9306.83,-14.11
103/06/30,5117717846,103042091194,842430,9393.07,86.24
103/07/01,6051789506,115473264845,989958,9441.92,48.85
103/07/02,7812593115,153792277867,1250911,9484.96,43.04
103/07/03,6330502291,121898808427,970642,9526.23,41.27
103/07/04,6094825781,118191559204,993056,9510.05,-16.18
103/07/07,6054387228,111394304099,912959,9520.2,10.15
103/07/08,5876461422,102506552507,903947,9530.98,10.78
103/07/09,5606397682,102520936893,890207,9489.98,-41.0
103/07/10,6793776039,141179376788,1057442,9565.12,75.14
103/07/11,6751259072,134613211371,1171166,9495.84,-69.28
103/07/14,5827394248,112185087804,916714,9520.3,24.46
103/07/15,6057222861,115183478755,952879,9569.17,48.87
103/07/16,6302070654,117111866092,1017236,9484.73,-84.44
103/07/17,6543813139,127983000511,1028541,9408.24,-76.49
103/07/18,5433411119,102700113226,854695,9400.97,-7.27
103/07/21,4967974576,92121126725,793753,9440.97,40.0
103/07/22,5241712651,98396077582,849297,9499.36,58.39
103/07/24,6100095427,120766980828,967237,9527.54,28.18
103/07/25,5865850915,108131916766,940586,9439.29,-88.25
103/07/28,5889752834,110243584381,942014,9420.18,-19.11
103/07/29,7484381823,134584829040,1228195,9391.88,-28.3
103/07/30,6195045121,106661216426,931551,9447.02,55.14
103/07/31,6057370054,106616070715,880112,9315.85,-131.17
103/08/01,5955410437,103884640476,862571,9266.51,-49.34
103/08/04,5324203289,90657362085,796371,9330.19,63.68
103/08/05,6143560812,109308144828,950718,9141.44,-188.75
103/08/06,6519699737,109043215816,963480,9143.97,2.53
103/08/07,5287334461,84469951861,747614,9131.44,-12.53
103/08/08,5268324935,88889551163,797591,9085.96,-45.48
103/08/11,5164710114,84908793043,730792,9172.91,86.95
103/08/12,5326813251,88935657676,780781,9163.12,-9.79
103/08/13,5314634929,86469671094,800992,9231.31,68.19
103/08/14,5479696756,91431684494,840458,9230.61,-0.7
103/08/15,4733325206,75044101149,708196,9206.81,-23.8
103/08/18,4711582242,74218726157,737956,9141.31,-65.5
103/08/19,5516771123,90070711367,791894,9243.78,102.47
103/08/20,5335290938,90879015650,841289,9288.05,44.27
103/08/21,5082831905,82751874940,771324,9253.38,-34.67
103/08/22,5654010017,104530038753,941790,9380.1,126.72
103/08/25,4904478521,78042615324,784840,9390.62,10.52
103/08/26,5307382588,93952767558,818095,9393.96,3.34
103/08/27,6436920250,116832284775,1065282,9485.59,91.63
103/08/28,6401169322,102287571631,899790,9478.37,-7.22
103/08/29,5227658257,90212662286,790117,9436.27,-42.1
103/09/01,5171496552,88579821445,796000,9513.06,76.79
103/09/02,5498915476,89442668046,828408,9399.72,-113.34
103/09/03,5333115571,89285968316,787890,9450.35,50.63
103/09/04,4648234472,74875311676,700361,9428.89,-21.46
103/09/05,4286784006,73632328997,650002,9407.94,-20.95
103/09/09,4431791410,79759708782,698952,9434.77,26.83
103/09/10,4787466810,78731119090,744314,9357.61,-77.16
103/09/11,4558951480,72632818520,708118,9322.95,-34.66
103/09/12,5096883454,81328099040,734376,9223.18,-99.77
103/09/15,4196418019,66977594266,629668,9217.46,-5.72
103/09/16,4692151585,69413584839,666342,9133.4,-84.06
103/09/17,5109496556,82189780962,830107,9195.17,61.77
103/09/18,4366794038,69997859458,661241,9237.03,41.86
103/09/19,4525669609,80552037039,684393,9240.45,3.42
103/09/22,4629288675,79055692908,736914,9134.65,-105.8
103/09/23,4934030460,83575591283,672519,9084.9,-49.75
103/09/24,4982650538,80049271798,695929,9098.49,13.59
103/09/25,5684972801,92680251587,822695,9011.59,-86.9
103/09/26,5041065363,85543865408,701337,8989.82,-21.77
103/09/29,4446051375,83837609505,666510,8960.76,-29.06
103/09/30,6193566261,103017795892,900500,8966.92,6.16
103/10/01,5127144646,79131756304,718686,8990.26,23.34
103/10/02,4898848303,76288246144,740692,8975.19,-15.07
